"team.id" "team.name" "team.logo" "league.id" "league.name" "league.country" "league.logo" "league.flag" "league.season" "games.appearences" "games.lineups" "games.minutes" "games.number" "games.position" "games.rating" "games.captain" "substitutes.in" "substitutes.out" "substitutes.bench" "shots.total" "shots.on" "goals.total" "goals.conceded" "goals.assists" "goals.saves" "passes.total" "passes.key" "passes.accuracy" "tackles.total" "tackles.blocks" "tackles.interceptions" "duels.total" "duels.won" "dribbles.attempts" "dribbles.success" "dribbles.past" "fouls.drawn" "fouls.committed" "cards.yellow" "cards.yellowred" "cards.red" "penalty.won" "penalty.commited" "penalty.scored" "penalty.missed" "penalty.saved" "player.id" "player.name" "player.firstname" "player.lastname" "player.age" "player.nationality" "player.height" "player.weight" "player.injured" "player.photo" "player.birth.date" "player.birth.place" "player.birth.country" "id"
"465" 2283 "Atlas" "https://media-2.api-sports.io/football/teams/2283.png" 262 "Liga MX" "Mexico" "https://media.api-sports.io/football/leagues/262.png" "https://media.api-sports.io/flags/mx.svg" 2021 43 41 3630 NA "Attacker" "7.029268" FALSE 2 18 2 92 39 14 0 6 NA 1001 46 17 38 6 13 624 257 131 63 NA 86 47 10 0 1 NA NA 0 1 NA 35532 "J. Quiñones" "Julián Andrés" "Quiñones Quiñones" 26 "Colombia" "176 cm" "77 kg" FALSE "https://media-2.api-sports.io/football/players/35532.png" "1997-03-24" NA "Colombia" 5
"466" 2289 "Leon" "https://media-1.api-sports.io/football/teams/2289.png" 262 "Liga MX" "Mexico" "https://media-1.api-sports.io/football/leagues/262.png" "https://media-2.api-sports.io/flags/mx.svg" 2021 35 33 2899 NA "Attacker" "7.088571" FALSE 2 10 3 61 31 14 0 3 NA 1043 42 25 27 2 12 318 156 56 34 NA 83 60 8 0 0 NA NA 6 2 NA 2586 "Á. Mena" "Ángel Israel" "Mena Delgado" 35 "Ecuador" "168 cm" "62 kg" FALSE "https://media.api-sports.io/football/players/2586.png" "1988-01-21" "Guayaquil" "Ecuador" 6
"467" 2289 "Leon" "https://media-1.api-sports.io/football/teams/2289.png" 262 "Liga MX" "Mexico" "https://media-2.api-sports.io/football/leagues/262.png" "https://media.api-sports.io/flags/mx.svg" 2021 38 32 2786 NA "Attacker" "7.000000" FALSE 6 16 6 45 22 12 0 4 NA 819 34 16 15 3 7 238 120 44 21 NA 63 24 8 0 1 NA NA 1 0 NA 35668 "V. Dávila" "Víctor Alejandro" "Dávila Zavala" 26 "Chile" "173 cm" "70 kg" FALSE "https://media-1.api-sports.io/football/players/35668.png" "1997-11-04" "Tarapacá" "Chile" 7
"468" 2288 "Necaxa" "https://media.api-sports.io/football/teams/2288.png" 262 "Liga MX" "Mexico" "https://media-1.api-sports.io/football/leagues/262.png" "https://media-2.api-sports.io/flags/mx.svg" 2021 32 26 2257 NA "Attacker" "7.165625" FALSE 6 17 7 84 42 12 0 4 NA 446 25 9 20 1 3 424 182 54 23 NA 28 67 7 0 0 NA NA 1 0 NA 16482 "R. Aguirre" "Rodrigo Sebastián" "Aguirre Soto" 29 "Uruguay" "186 cm" "75 kg" FALSE "https://media-2.api-sports.io/football/players/16482.png" "1994-10-01" "Montevideo" "Uruguay" 8
"469" 2279 "Tigres UANL" "https://media-2.api-sports.io/football/teams/2279.png" 262 "Liga MX" "Mexico" "https://media-2.api-sports.io/football/leagues/262.png" "https://media.api-sports.io/flags/mx.svg" 2021 32 23 1866 NA "Attacker" "7.025806" FALSE 9 18 14 53 23 11 0 3 NA 475 28 11 20 NA 6 189 86 79 45 NA 20 23 4 0 1 NA NA 3 0 NA 10402 "N. López" "Nicolás Federico" "López Alonso" 30 "Uruguay" "175 cm" "67 kg" FALSE "https://media-1.api-sports.io/football/players/10402.png" "1993-10-01" "Montevideo" "Uruguay" 9
"470" 2286 "U.N.A.M. - Pumas" "https://media-1.api-sports.io/football/teams/2286.png" 262 "Liga MX" "Mexico" "https://media.api-sports.io/football/leagues/262.png" "https://media-1.api-sports.io/flags/mx.svg" 2021 35 30 2737 NA "Attacker" "7.011764" FALSE 5 6 5 93 45 10 0 4 NA 529 23 10 12 1 3 370 156 39 15 NA 22 41 5 0 3 NA NA 2 1 NA 13409 "J. Dinenno" "Juan Ignacio" "Dinenno de Cara" 29 "Argentina" "186 cm" "82 kg" FALSE "https://media-2.api-sports.io/football/players/13409.png" "1994-08-28" "Rosario" "Argentina" 10
"471" 2292 "Pachuca" "https://media.api-sports.io/football/teams/2292.png" 262 "Liga MX" "Mexico" "https://media-2.api-sports.io/football/leagues/262.png" "https://media-2.api-sports.io/flags/mx.svg" 2021 40 33 2739 NA "Midfielder" "7.076923" FALSE 7 25 7 64 28 9 0 8 NA 1015 70 20 36 6 5 362 155 40 25 NA 39 34 4 0 0 NA NA 0 1 NA 2871 "V. Guzmán" "Víctor Alfonso" "Guzmán Guzmán" 28 "Mexico" "176 cm" "72 kg" FALSE "https://media-1.api-sports.io/football/players/2871.png" "1995-02-03" "Guadalajara" "Mexico" 11
"472" 2279 "Tigres UANL" "https://media-2.api-sports.io/football/teams/2279.png" 262 "Liga MX" "Mexico" "https://media-1.api-sports.io/football/leagues/262.png" "https://media-1.api-sports.io/flags/mx.svg" 2021 42 36 2778 NA "Midfielder" "6.860000" FALSE 6 28 6 33 19 9 0 2 NA 932 28 20 52 4 28 288 131 32 13 NA 41 38 3 0 0 NA NA 0 0 NA 35855 "J. Vigón" "Juan Pablo" "Vigón Cham" 32 "Mexico" "168 cm" "66 kg" FALSE "https://media-1.api-sports.io/football/players/35855.png" "1991-07-20" "Guadalajara" "Mexico" 12
"473" 2291 "Puebla" "https://media.api-sports.io/football/teams/2291.png" 262 "Liga MX" "Mexico" "https://media-1.api-sports.io/football/leagues/262.png" "https://media.api-sports.io/flags/mx.svg" 2021 32 19 1710 NA "Attacker" "6.806666" FALSE 13 15 17 53 26 9 0 NA NA 432 18 9 4 3 4 305 141 21 11 NA 31 21 7 0 0 NA NA 2 0 NA 2455 "F. Aristeguieta" "Fernando Luis" "Aristeguieta de Luca" 31 "Venezuela" "187 cm" "82 kg" FALSE "https://media.api-sports.io/football/players/2455.png" "1992-04-09" "Caracas" "Venezuela" 13
"474" 2282 "Monterrey" "https://media-1.api-sports.io/football/teams/2282.png" 262 "Liga MX" "Mexico" "https://media.api-sports.io/football/leagues/262.png" "https://media-1.api-sports.io/flags/mx.svg" 2021 24 22 1898 NA "Attacker" "6.918181" FALSE 2 10 2 48 25 9 0 NA NA 361 15 11 4 NA 2 188 85 23 10 NA 25 23 9 0 0 NA NA 2 1 NA 35552 "R. Funes Mori" "Rogelio Gabriel" "Funes Mori" 32 "Mexico" "190 cm" "76 kg" FALSE "https://media-1.api-sports.io/football/players/35552.png" "1991-03-05" "Godoy Cruz" "Argentina" 14
"475" 14002 "Mazatlán" "https://media-2.api-sports.io/football/teams/14002.png" 262 "Liga MX" "Mexico" "https://media.api-sports.io/football/leagues/262.png" "https://media-1.api-sports.io/flags/mx.svg" 2021 13 12 993 NA "Attacker" "6.961538" FALSE 1 8 2 27 14 8 0 1 NA 177 8 9 2 NA 3 82 27 12 1 NA 12 17 1 0 1 NA NA 3 1 NA 35985 "Camilo Sanvezzo" "Camilo" "da Silva Sanvezzo" 35 "Brazil" "170 cm" "71 kg" FALSE "https://media-1.api-sports.io/football/players/35985.png" "1988-07-21" "Presidente Prudente" "Brazil" 15
"476" 2281 "Toluca" "https://media-2.api-sports.io/football/teams/2281.png" 262 "Liga MX" "Mexico" "https://media.api-sports.io/football/leagues/262.png" "https://media-1.api-sports.io/flags/mx.svg" 2021 15 13 1156 NA "Midfielder" "7.046153" FALSE 2 7 2 12 4 7 0 4 NA 186 16 10 8 NA 2 66 36 15 9 NA 18 10 2 0 0 NA NA 0 0 NA 51489 "L. Fernández" "Leonardo Cecilio" "Fernández López" 25 "Uruguay" "166 cm" "62 kg" FALSE "https://media-2.api-sports.io/football/players/51489.png" "1998-11-08" "Montevideo" "Uruguay" 16
"477" 2279 "Tigres UANL" "https://media.api-sports.io/football/teams/2279.png" 262 "Liga MX" "Mexico" "https://media.api-sports.io/football/leagues/262.png" "https://media-2.api-sports.io/flags/mx.svg" 2021 39 14 1622 NA "Attacker" "6.918918" FALSE 25 8 25 48 20 7 0 3 NA 357 23 6 8 1 8 281 142 17 11 NA 25 23 1 0 0 NA NA 0 0 NA 2518 "C. González" "Carlos Gabriel" "González Espínola" 30 "Paraguay" "183 cm" "80 kg" FALSE "https://media-2.api-sports.io/football/players/2518.png" "1993-02-04" "Villarrica" "Paraguay" 17
"478" 2286 "U.N.A.M. - Pumas" "https://media-2.api-sports.io/football/teams/2286.png" 262 "Liga MX" "Mexico" "https://media-1.api-sports.io/football/leagues/262.png" "https://media-2.api-sports.io/flags/mx.svg" 2021 34 13 1557 NA "Attacker" "6.663636" FALSE 21 11 24 30 16 7 0 1 NA 375 23 8 22 1 9 228 88 46 22 NA 17 27 6 0 0 NA NA 0 0 NA 16375 "Washington Bryan Corozo Becerra" "Washington Bryan" "Corozo Becerra" 25 "Ecuador" "181 cm" "77 kg" FALSE "https://media-2.api-sports.io/football/players/16375.png" "1998-07-09" "Guayaquil" "Ecuador" 18
"479" 2286 "U.N.A.M. - Pumas" "https://media.api-sports.io/football/teams/2286.png" 262 "Liga MX" "Mexico" "https://media-2.api-sports.io/football/leagues/262.png" "https://media.api-sports.io/flags/mx.svg" 2021 28 21 1739 NA "Attacker" "6.844444" FALSE 7 17 8 48 17 7 0 NA NA 263 18 7 13 2 7 204 88 25 10 NA 25 16 0 0 0 NA NA 0 0 NA 10038 "Rogério" "José Rogério" "de Oliveira Melo" 33 "Brazil" "177 cm" NA FALSE "https://media-2.api-sports.io/football/players/10038.png" "1990-12-24" "Pesqueira" "Brazil" 19
"480" 2282 "Monterrey" "https://media-1.api-sports.io/football/teams/2282.png" 262 "Liga MX" "Mexico" "https://media.api-sports.io/football/leagues/262.png" "https://media-2.api-sports.io/flags/mx.svg" 2021 37 33 3014 NA "Midfielder" "7.122857" FALSE 4 10 4 55 31 7 0 5 NA 1020 67 21 48 2 16 432 210 103 48 NA 70 35 10 0 0 NA NA 1 1 NA 35550 "M. Meza" "Maximiliano Eduardo" "Meza" 31 "Argentina" "180 cm" "69 kg" FALSE "https://media-2.api-sports.io/football/players/35550.png" "1992-12-15" "Caá Catí" "Argentina" 20
"481" 740 "Antwerp" "https://media-1.api-sports.io/football/teams/740.png" 144 "Jupiler Pro League" "Belgium" "https://media.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 39 36 2905 NA "Attacker" "7.106896" FALSE 3 18 3 54 35 24 0 3 NA 668 26 15 34 NA 4 353 159 20 7 NA 25 40 3 0 0 NA NA 2 2 NA 1372 "M. Frey" "Michael" "Frey" 29 "Switzerland" "189 cm" "86 kg" FALSE "https://media-1.api-sports.io/football/players/1372.png" "1994-07-19" "Münsingen" "Switzerland" 1
"482" 631 "Gent" "https://media-2.api-sports.io/football/teams/631.png" 144 "Jupiler Pro League" "Belgium" "https://media.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 34 28 2575 NA "Attacker" "7.238461" FALSE 6 16 6 53 35 21 0 4 NA 589 39 15 15 3 6 218 74 87 38 NA 11 13 4 0 0 NA NA 0 0 NA 8918 "T. Tissoudali" "Tarik" "Tissoudali" 30 "Morocco" "182 cm" "70 kg" FALSE "https://media.api-sports.io/football/players/8918.png" "1993-04-02" "Amsterdam" "Netherlands" 2
"483" 742 "Genk" "https://media.api-sports.io/football/teams/742.png" 144 "Jupiler Pro League" "Belgium" "https://media-1.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 35 30 2622 NA "Attacker" "7.159259" FALSE 5 17 5 79 42 21 0 1 NA 495 14 12 11 2 5 324 154 23 12 NA 37 39 3 0 0 NA NA 5 1 NA 15812 "P. Onuachu" "Ebere Paul" "Onuachu" 29 "Nigeria" "201 cm" "98 kg" FALSE "https://media-2.api-sports.io/football/players/15812.png" "1994-05-28" "Owerri" "Nigeria" 3
"484" 1393 "Union St. Gilloise" "https://media.api-sports.io/football/teams/1393.png" 144 "Jupiler Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 25 25 2186 NA "Attacker" "7.493333" FALSE 0 11 0 87 48 18 0 8 NA 838 58 20 20 6 10 352 125 35 10 NA 66 52 2 0 0 NA NA 3 0 NA 26475 "D. Undav" "Deniz" "Undav" 27 "Germany" "179 cm" "86 kg" FALSE "https://media-2.api-sports.io/football/players/26475.png" "1996-07-19" NA "Germany" 4
"485" 600 "Zulte Waregem" "https://media.api-sports.io/football/teams/600.png" 144 "Jupiler Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/144.png" "https://media.api-sports.io/flags/be.svg" 2021 30 27 2225 NA "Attacker" "7.040909" FALSE 3 13 3 39 23 17 0 NA NA 419 16 14 17 1 13 148 69 13 7 NA 21 12 3 0 1 NA NA 1 0 NA 89 "J. Vossen" "Jelle" "Vossen" 34 "Belgium" "180 cm" "70 kg" FALSE "https://media-2.api-sports.io/football/players/89.png" "1989-03-22" "Bilzen" "Belgium" 5
"486" 554 "Anderlecht" "https://media-2.api-sports.io/football/teams/554.png" 144 "Jupiler Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/144.png" "https://media.api-sports.io/flags/be.svg" 2021 38 34 2497 NA "Attacker" "7.022580" FALSE 4 28 4 46 25 16 0 7 NA 678 29 15 31 2 2 201 76 46 17 NA 16 16 2 0 0 NA NA 0 0 NA 70100 "J. Zirkzee" "Joshua Orobosa" "Zirkzee" 22 "Netherlands" "193 cm" "84 kg" FALSE "https://media.api-sports.io/football/players/70100.png" "2001-05-22" "Schiedam" "Netherlands" 6
"487" 266 "KV Mechelen" "https://media-2.api-sports.io/football/teams/266.png" 144 "Jupiler Pro League" "Belgium" "https://media-1.api-sports.io/football/leagues/144.png" "https://media.api-sports.io/flags/be.svg" 2021 38 32 2748 NA "Attacker" "7.175000" FALSE 6 19 6 30 20 15 0 4 NA 646 25 17 31 5 16 168 73 36 20 NA 18 13 2 0 1 NA NA 0 0 NA 8946 "N. Storm" "Nikola" "Storm" 29 "Belgium" "178 cm" "74 kg" FALSE "https://media.api-sports.io/football/players/8946.png" "1994-09-30" "Maldegem" "Belgium" 7
"488" 569 "Club Brugge KV" "https://media.api-sports.io/football/teams/569.png" 144 "Jupiler Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/144.png" "https://media-1.api-sports.io/flags/be.svg" 2021 39 37 3248 NA "Midfielder" "7.316666" FALSE 2 9 2 50 26 14 0 6 NA 1011 61 24 40 4 13 316 163 84 45 NA 42 16 4 0 0 NA NA 0 0 NA 147859 "C. De Ketelaere" "Charles Marc" "De Ketelaere" 22 "Belgium" "192 cm" "74 kg" FALSE "https://media.api-sports.io/football/players/147859.png" "2001-03-10" "Brugge" "Belgium" 8
"489" 1393 "Union St. Gilloise" "https://media-2.api-sports.io/football/teams/1393.png" 144 "Jupiler Pro League" "Belgium" "https://media-1.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 35 34 2915 NA "Attacker" "6.984615" FALSE 1 20 1 47 27 14 0 9 NA 323 31 7 16 5 9 163 60 31 8 NA 16 23 3 0 1 NA NA 1 1 NA 8920 "D. Vanzeir" "Dante" "Vanzeir" 25 "Belgium" "175 cm" "68 kg" FALSE "https://media.api-sports.io/football/players/8920.png" "1998-04-16" "Beringen" "Belgium" 9
"490" 266 "KV Mechelen" "https://media-2.api-sports.io/football/teams/266.png" 144 "Jupiler Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 34 32 2686 NA "Attacker" "7.150000" FALSE 2 19 2 48 25 13 0 8 NA 642 26 16 38 8 17 346 149 35 17 NA 34 20 2 0 0 NA NA 0 0 NA 27104 "H. Cuypers" "Hugo Jean-Marc" "Cuypers" 26 "Belgium" "185 cm" "75 kg" FALSE "https://media-2.api-sports.io/football/players/27104.png" "1997-02-07" "Liège" "Belgium" 10
"491" 736 "Charleroi" "https://media-1.api-sports.io/football/teams/736.png" 144 "Jupiler Pro League" "Belgium" "https://media.api-sports.io/football/leagues/144.png" "https://media.api-sports.io/flags/be.svg" 2021 18 15 1339 NA "Attacker" "7.412500" FALSE 3 8 3 46 26 13 0 5 NA 263 18 10 5 3 1 147 78 18 7 NA 13 11 1 0 0 NA NA 0 1 NA 105873 "S. Nicholson" "Shamar Amaro" "Nicholson" 26 "Jamaica" "192 cm" "74 kg" FALSE "https://media-2.api-sports.io/football/players/105873.png" "1997-03-16" "Kingston" "Jamaica" 11
"492" 600 "Zulte Waregem" "https://media-2.api-sports.io/football/teams/600.png" 144 "Jupiler Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 33 29 2714 NA "Attacker" "7.036000" FALSE 4 3 4 52 26 13 0 1 NA 461 6 12 7 2 5 344 177 12 8 NA 44 31 2 0 0 NA NA 1 0 NA 1940 "Zinho Gano" "Zinho" "Gano" 30 "Guinea-Bissau" "198 cm" "86 kg" FALSE "https://media.api-sports.io/football/players/1940.png" "1993-10-13" "Antwerpen" "Belgium" 12
"493" 734 "Kortrijk" "https://media-1.api-sports.io/football/teams/734.png" 144 "Jupiler Pro League" "Belgium" "https://media.api-sports.io/football/leagues/144.png" "https://media-1.api-sports.io/flags/be.svg" 2021 29 28 2516 NA "Attacker" "7.208333" FALSE 1 4 1 55 32 13 0 4 NA 807 44 24 45 6 20 323 152 72 27 NA 58 13 4 0 0 NA NA 5 1 NA 8965 "F. Selemani" "Faïz" "Selemani" 30 "Comoros" "182 cm" "65 kg" FALSE "https://media-2.api-sports.io/football/players/8965.png" "1993-11-14" "Marseille" "France" 13
"494" 742 "Genk" "https://media-1.api-sports.io/football/teams/742.png" 144 "Jupiler Pro League" "Belgium" "https://media-1.api-sports.io/football/leagues/144.png" "https://media-1.api-sports.io/flags/be.svg" 2021 34 23 2096 NA "Attacker" "7.100000" FALSE 11 13 11 67 35 12 0 2 NA 633 18 18 25 2 7 183 95 47 18 NA 42 8 3 0 0 NA NA 1 0 NA 8627 "T. Bongonda" "Théo" "Bongonda Mbul'Ofeko Batombo" 28 "Congo DR" "177 cm" "73 kg" FALSE "https://media.api-sports.io/football/players/8627.png" "1995-11-20" "Charleroi" "Belgium" 14
"495" 624 "Oostende" "https://media-1.api-sports.io/football/teams/624.png" 144 "Jupiler Pro League" "Belgium" "https://media-1.api-sports.io/football/leagues/144.png" "https://media-1.api-sports.io/flags/be.svg" 2021 31 24 2193 NA "Attacker" "6.672413" FALSE 7 12 8 57 20 12 0 NA NA 466 16 10 21 NA 2 351 124 55 18 NA 29 30 10 0 0 NA NA 1 0 NA 22101 "M. Gueye" "Makhtar" "Gueye" 26 "Senegal" "195 cm" "90 kg" FALSE "https://media-1.api-sports.io/football/players/22101.png" "1997-12-04" NA "Senegal" 15
"496" 569 "Club Brugge KV" "https://media.api-sports.io/football/teams/569.png" 144 "Jupiler Pro League" "Belgium" "https://media.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 26 11 1113 NA "Attacker" "6.935000" FALSE 15 6 27 29 16 12 0 NA NA 293 14 9 6 1 2 120 64 1 NA NA 3 10 1 0 0 NA NA 2 0 NA 1497 "B. Dost" "Bas" "Leon Dost" 34 "Netherlands" "196 cm" "89 kg" FALSE "https://media-2.api-sports.io/football/players/1497.png" "1989-05-31" "Deventer" "Netherlands" 16
"497" 554 "Anderlecht" "https://media.api-sports.io/football/teams/554.png" 144 "Jupiler Pro League" "Belgium" "https://media.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 37 29 2294 NA "Midfielder" "7.216666" FALSE 8 24 11 47 24 12 0 1 NA 944 44 25 39 NA 16 218 118 42 24 NA 50 24 2 0 0 NA NA 3 0 NA 8461 "L. Refaelov" "Lior" "Refaelov" 37 "Israel" "175 cm" "70 kg" FALSE "https://media-2.api-sports.io/football/players/8461.png" "1986-04-26" "Or Akiva" "Israel" 17
"498" 569 "Club Brugge KV" "https://media-2.api-sports.io/football/teams/569.png" 144 "Jupiler Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/144.png" "https://media-2.api-sports.io/flags/be.svg" 2021 39 36 3286 NA "Midfielder" "7.341379" FALSE 3 3 3 44 24 11 0 7 NA 1846 42 55 34 4 16 221 122 34 21 NA 23 9 1 0 0 NA NA 0 0 NA 78 "H. Vanaken" "Hans" "Vanaken" 31 "Belgium" "195 cm" "77 kg" FALSE "https://media.api-sports.io/football/players/78.png" "1992-08-24" "Neerpelt" "Belgium" 18
"499" 736 "Charleroi" "https://media-2.api-sports.io/football/teams/736.png" 144 "Jupiler Pro League" "Belgium" "https://media-1.api-sports.io/football/leagues/144.png" "https://media.api-sports.io/flags/be.svg" 2021 16 14 1197 NA "Attacker" "6.250000" FALSE 2 6 2 2 NA 11 0 NA NA 18 NA 6 1 NA NA 14 4 1 NA NA NA 2 1 0 0 NA NA 0 0 NA 1134 "V. Bayo" "Vakoun Issouf" "Bayo" 26 "Côte d'Ivoire" "184 cm" "72 kg" FALSE "https://media-1.api-sports.io/football/players/1134.png" "1997-01-10" "Daloa" "Côte d'Ivoire" 19
"500" 631 "Gent" "https://media-1.api-sports.io/football/teams/631.png" 144 "Jupiler Pro League" "Belgium" "https://media.api-sports.io/football/leagues/144.png" "https://media-1.api-sports.io/flags/be.svg" 2021 25 22 1805 NA "Attacker" "6.942857" FALSE 3 18 4 40 28 10 0 3 NA 432 28 13 18 1 6 218 97 27 9 NA 15 25 1 0 0 NA NA 0 0 NA 19056 "L. Depoitre" "Laurent" "Depoitre" 35 "Belgium" "191 cm" "91 kg" FALSE "https://media-1.api-sports.io/football/players/19056.png" "1988-12-07" "Tournai" "Belgium" 20
"501" 738 "Waasland-beveren" "https://media-1.api-sports.io/football/teams/738.png" 145 "Challenger Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/145.png" "https://media.api-sports.io/flags/be.svg" 2021 27 21 1957 NA "Attacker" NA FALSE 6 4 6 NA NA 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 0 0 NA NA NA NA NA 78139 "D. Maderner" "Daniel" "Maderner" 28 "Austria" "190 cm" "82 kg" FALSE "https://media-1.api-sports.io/football/players/78139.png" "1995-10-12" "Feldkirch" "Austria" 1
"502" 6214 "Deinze" "https://media-2.api-sports.io/football/teams/6214.png" 145 "Challenger Pro League" "Belgium" "https://media.api-sports.io/football/leagues/145.png" "https://media-1.api-sports.io/flags/be.svg" 2021 27 25 2181 NA "Attacker" NA FALSE 2 5 2 NA NA 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 0 0 NA NA NA NA NA 131962 "L. Mertens" "Lennart" "Mertens" 31 "Belgium" NA NA FALSE "https://media-1.api-sports.io/football/players/131962.png" "1992-08-14" NA "Belgium" 2
"503" 6214 "Deinze" "https://media.api-sports.io/football/teams/6214.png" 145 "Challenger Pro League" "Belgium" "https://media-1.api-sports.io/football/leagues/145.png" "https://media.api-sports.io/flags/be.svg" 2021 28 26 2259 NA "Attacker" NA FALSE 2 11 2 NA NA 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 0 0 NA NA NA NA NA 8684 "D. De Belder" "Dylan Serge" "De Belder" 31 "Belgium" "182 cm" "72 kg" FALSE "https://media-2.api-sports.io/football/players/8684.png" "1992-04-03" NA "Belgium" 3
"504" 738 "Waasland-beveren" "https://media.api-sports.io/football/teams/738.png" 145 "Challenger Pro League" "Belgium" "https://media-2.api-sports.io/football/leagues/145.png" "https://media.api-sports.io/flags/be.svg" 2021 24 19 1520 NA "Midfielder" NA FALSE 5 15 6 NA NA 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 0 0 NA NA NA NA NA 8675 "K. Hoggas" "Kévin" "Hoggas" 32 "France" "183 cm" "77 kg" FALSE "https://media-2.api-sports.io/football/players/8675.png" "1991-11-16" "Besançon" "France" 4
"505" 4715 "Excelsior Virton" "https://media.api-sports.io/football/teams/4715.png" 145 "Challenger Pro League" "Belgium" "https://media.api-sports.io/football/leagues/145.png" "https://media.api-sports.io/flags/be.svg" 2021 20 17 1600 NA "Attacker" NA FALSE 3 1 3 NA NA 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 0 0 NA NA NA NA NA 22076 "S. Anne" "Souleymane" "Anne" 26 "Mauritania" "189 cm" NA FALSE "https://media-2.api-sports.io/football/players/22076.png" "1997-12-05" NA "Mauritania" 5
